기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-04-15,한화,000880,KS,126700.0,125600.0,1,0.77
2026-04-16,한화,000880,KS,133600.0,126700.0,1,1.27
2026-04-17,한화,000880,KS,131600.0,133600.0,0,0.83
2026-04-20,한화,000880,KS,129700.0,133600.0,0,0.44
2026-04-21,한화,000880,KS,130500.0,133600.0,0,0.71
2026-04-22,한화,000880,KS,128100.0,133600.0,0,0.92
2026-04-23,한화,000880,KS,128100.0,133600.0,0,0.74
2026-04-24,한화,000880,KS,131100.0,133600.0,0,1.04
2026-04-27,한화,000880,KS,131800.0,133600.0,0,0.87
2026-04-28,한화,000880,KS,129100.0,133600.0,0,0.71
2026-04-29,한화,000880,KS,132500.0,133600.0,0,1.05
2026-04-30,한화,000880,KS,133400.0,133600.0,0,1.91
2026-05-04,한화,000880,KS,139900.0,133600.0,1,1.39
2026-03-23,DB증권,016610,KS,13180.0,17550.0,0,0.46
2026-03-24,DB증권,016610,KS,13330.0,16250.0,0,0.51
2026-03-25,DB증권,016610,KS,13820.0,16190.0,0,0.6
2026-03-26,DB증권,016610,KS,13540.0,16190.0,0,0.51
2026-03-27,DB증권,016610,KS,13550.0,16190.0,0,0.62
2026-03-30,DB증권,016610,KS,12540.0,15630.0,0,0.72
2026-03-31,DB증권,016610,KS,11950.0,14520.0,0,0.44
2026-04-01,DB증권,016610,KS,13000.0,14260.0,0,0.79
2026-04-02,DB증권,016610,KS,11980.0,14260.0,0,1.35
2026-04-03,DB증권,016610,KS,12120.0,14260.0,0,0.62
2026-04-06,DB증권,016610,KS,12140.0,14260.0,0,0.84
2026-04-07,DB증권,016610,KS,12150.0,14260.0,0,0.35
2026-04-08,DB증권,016610,KS,13160.0,14260.0,0,1.47
2026-04-09,DB증권,016610,KS,12770.0,14260.0,0,0.87
2026-04-10,DB증권,016610,KS,13210.0,14090.0,0,0.74
2026-04-13,DB증권,016610,KS,12840.0,14090.0,0,0.82
2026-04-14,DB증권,016610,KS,13620.0,14090.0,0,1.23
2026-04-15,DB증권,016610,KS,13620.0,14090.0,0,0.91
2026-04-16,DB증권,016610,KS,13820.0,14090.0,0,0.66
2026-04-17,DB증권,016610,KS,13730.0,14090.0,0,0.57
2026-04-20,DB증권,016610,KS,13870.0,13820.0,1,0.55
2026-04-21,DB증권,016610,KS,13940.0,13870.0,1,0.53
2026-04-22,DB증권,016610,KS,13780.0,13940.0,0,0.64
2026-04-23,DB증권,016610,KS,13990.0,13940.0,1,1.23
2026-04-24,DB증권,016610,KS,13940.0,13990.0,0,1.13
2026-04-27,DB증권,016610,KS,14200.0,13990.0,1,1.77
2026-04-28,DB증권,016610,KS,14190.0,14200.0,0,1.32
2026-04-29,DB증권,016610,KS,14080.0,14200.0,0,0.87
2026-04-30,DB증권,016610,KS,13660.0,14200.0,0,1.08
2026-05-04,DB증권,016610,KS,14510.0,14200.0,1,3.19
2026-03-23,일진홀딩스,015860,KS,7200.0,9340.0,0,0.57
2026-03-24,일진홀딩스,015860,KS,7180.0,9340.0,0,0.6
2026-03-25,일진홀딩스,015860,KS,7360.0,9280.0,0,0.27
2026-03-26,일진홀딩스,015860,KS,7220.0,9280.0,0,0.63
2026-03-27,일진홀딩스,015860,KS,7080.0,9240.0,0,0.68
2026-03-30,일진홀딩스,015860,KS,6750.0,9140.0,0,0.44
2026-03-31,일진홀딩스,015860,KS,6530.0,8820.0,0,0.81
2026-04-01,일진홀딩스,015860,KS,7020.0,8310.0,0,0.99
2026-04-02,일진홀딩스,015860,KS,6700.0,8310.0,0,0.84
2026-04-03,일진홀딩스,015860,KS,6750.0,8000.0,0,0.42
2026-04-06,일진홀딩스,015860,KS,7030.0,7730.0,0,1.12
2026-04-07,일진홀딩스,015860,KS,6970.0,7730.0,0,0.86
2026-04-08,일진홀딩스,015860,KS,7310.0,7700.0,0,0.7
2026-04-09,일진홀딩스,015860,KS,7100.0,7690.0,0,0.7
2026-04-10,일진홀딩스,015860,KS,7400.0,7660.0,0,0.76
2026-04-13,일진홀딩스,015860,KS,7490.0,7660.0,0,0.56
2026-04-14,일진홀딩스,015860,KS,7610.0,7660.0,0,1.16
2026-04-15,일진홀딩스,015860,KS,8500.0,7660.0,1,3.88
2026-04-16,일진홀딩스,015860,KS,8270.0,8500.0,0,1.25
2026-04-17,일진홀딩스,015860,KS,8210.0,8500.0,0,0.65
2026-04-20,일진홀딩스,015860,KS,8750.0,8500.0,1,3.0
2026-04-21,일진홀딩스,015860,KS,8610.0,8750.0,0,0.95
2026-04-22,일진홀딩스,015860,KS,8660.0,8750.0,0,0.62
2026-04-23,일진홀딩스,015860,KS,9150.0,8750.0,1,2.09
2026-04-24,일진홀딩스,015860,KS,9580.0,9150.0,1,1.88
2026-04-27,일진홀딩스,015860,KS,10200.0,9580.0,1,2.84
2026-04-28,일진홀딩스,015860,KS,9820.0,10200.0,0,2.83
2026-04-29,일진홀딩스,015860,KS,10350.0,10200.0,1,1.96
2026-04-30,일진홀딩스,015860,KS,10320.0,10350.0,0,1.28
2026-05-04,일진홀딩스,015860,KS,13410.0,10350.0,1,7.99
2026-03-23,F&F홀딩스,007700,KS,18780.0,22550.0,0,1.05
2026-03-24,F&F홀딩스,007700,KS,19100.0,22550.0,0,0.74
2026-03-25,F&F홀딩스,007700,KS,19330.0,22300.0,0,0.54
2026-03-26,F&F홀딩스,007700,KS,19000.0,22100.0,0,0.61
2026-03-27,F&F홀딩스,007700,KS,19140.0,21950.0,0,0.98
2026-03-30,F&F홀딩스,007700,KS,18530.0,21450.0,0,0.28
2026-03-31,F&F홀딩스,007700,KS,17750.0,19800.0,0,0.63
2026-04-01,F&F홀딩스,007700,KS,18390.0,19800.0,0,0.89
2026-04-02,F&F홀딩스,007700,KS,17960.0,19800.0,0,1.44
2026-04-03,F&F홀딩스,007700,KS,17920.0,19800.0,0,0.8
2026-04-06,F&F홀딩스,007700,KS,17740.0,19800.0,0,0.95
2026-04-07,F&F홀딩스,007700,KS,17760.0,19800.0,0,0.82
2026-04-08,F&F홀딩스,007700,KS,18420.0,19800.0,0,0.61
2026-04-09,F&F홀딩스,007700,KS,18040.0,19800.0,0,0.51
2026-04-10,F&F홀딩스,007700,KS,18900.0,19800.0,0,0.74
2026-04-13,F&F홀딩스,007700,KS,18980.0,19800.0,0,0.82
2026-04-14,F&F홀딩스,007700,KS,19080.0,19800.0,0,0.47
2026-04-15,F&F홀딩스,007700,KS,18970.0,19800.0,0,0.55
2026-04-16,F&F홀딩스,007700,KS,19140.0,19800.0,0,0.53
2026-04-17,F&F홀딩스,007700,KS,19500.0,19800.0,0,0.97
2026-04-20,F&F홀딩스,007700,KS,19320.0,19500.0,0,0.41
2026-04-21,F&F홀딩스,007700,KS,19430.0,19500.0,0,0.63
2026-04-22,F&F홀딩스,007700,KS,19040.0,19500.0,0,0.83
2026-04-23,F&F홀딩스,007700,KS,19010.0,19500.0,0,0.69
2026-04-24,F&F홀딩스,007700,KS,19190.0,19500.0,0,0.64
2026-04-27,F&F홀딩스,007700,KS,19960.0,19500.0,1,1.89
2026-04-28,F&F홀딩스,007700,KS,19650.0,19960.0,0,0.88
2026-04-29,F&F홀딩스,007700,KS,19430.0,19960.0,0,0.79
2026-04-30,F&F홀딩스,007700,KS,19200.0,19960.0,0,0.84
2026-05-04,F&F홀딩스,007700,KS,20250.0,19960.0,1,2.59
2026-03-23,iM금융지주,139130,KS,16510.0,21650.0,0,0.64
2026-03-24,iM금융지주,139130,KS,16660.0,21300.0,0,0.55
2026-03-25,iM금융지주,139130,KS,16980.0,20400.0,0,0.59
2026-03-26,iM금융지주,139130,KS,16980.0,20350.0,0,0.54
2026-03-27,iM금융지주,139130,KS,17670.0,19090.0,0,0.79
2026-03-30,iM금융지주,139130,KS,16830.0,18390.0,0,0.66
2026-03-31,iM금융지주,139130,KS,16710.0,18100.0,0,0.68
2026-04-01,iM금융지주,139130,KS,17180.0,17670.0,0,1.09
2026-04-02,iM금융지주,139130,KS,16570.0,17670.0,0,0.94
2026-04-03,iM금융지주,139130,KS,16650.0,17670.0,0,0.43
2026-04-06,iM금융지주,139130,KS,16820.0,17670.0,0,0.46
2026-04-07,iM금융지주,139130,KS,16580.0,17670.0,0,0.79
2026-04-08,iM금융지주,139130,KS,17060.0,17670.0,0,0.82
2026-04-09,iM금융지주,139130,KS,16900.0,17670.0,0,0.65
2026-04-10,iM금융지주,139130,KS,18080.0,17670.0,1,4.44
2026-04-13,iM금융지주,139130,KS,18150.0,18080.0,1,0.52
2026-04-14,iM금융지주,139130,KS,18290.0,18150.0,1,0.69
2026-04-15,iM금융지주,139130,KS,18260.0,18290.0,0,1.01
2026-04-16,iM금융지주,139130,KS,18710.0,18290.0,1,1.0
2026-04-17,iM금융지주,139130,KS,18700.0,18710.0,0,0.75
2026-04-20,iM금융지주,139130,KS,19120.0,18710.0,1,0.89
2026-04-21,iM금융지주,139130,KS,18980.0,19120.0,0,0.73
2026-04-22,iM금융지주,139130,KS,18930.0,19120.0,0,1.06
2026-04-23,iM금융지주,139130,KS,19140.0,19120.0,1,0.74
2026-04-24,iM금융지주,139130,KS,19100.0,19140.0,0,0.54
2026-04-27,iM금융지주,139130,KS,19020.0,19140.0,0,0.93
2026-04-28,iM금융지주,139130,KS,19280.0,19140.0,1,0.54
2026-04-29,iM금융지주,139130,KS,19000.0,19280.0,0,0.84
2026-04-30,iM금융지주,139130,KS,19100.0,19280.0,0,1.31
2026-05-04,iM금융지주,139130,KS,19300.0,19280.0,1,1.15
2026-03-23,한국금융지주,071050,KS,211000.0,292500.0,0,0.85
2026-03-24,한국금융지주,071050,KS,211000.0,279000.0,0,0.95
2026-03-25,한국금융지주,071050,KS,220500.0,270000.0,0,0.7
2026-03-26,한국금융지주,071050,KS,216000.0,270000.0,0,0.54
2026-03-27,한국금융지주,071050,KS,220000.0,267000.0,0,0.62
2026-03-30,한국금융지주,071050,KS,210000.0,258500.0,0,0.91
2026-03-31,한국금융지주,071050,KS,202500.0,241000.0,0,1.05
2026-04-01,한국금융지주,071050,KS,224000.0,241000.0,0,0.86
2026-04-02,한국금융지주,071050,KS,213500.0,241000.0,0,0.92
2026-04-03,한국금융지주,071050,KS,212000.0,241000.0,0,0.64
2026-04-06,한국금융지주,071050,KS,215000.0,241000.0,0,0.6
2026-04-07,한국금융지주,071050,KS,213000.0,241000.0,0,0.66
2026-04-08,한국금융지주,071050,KS,239000.0,241000.0,0,1.28
2026-04-09,한국금융지주,071050,KS,232000.0,241000.0,0,1.1
2026-04-10,한국금융지주,071050,KS,241500.0,241000.0,1,0.72
2026-04-13,한국금융지주,071050,KS,246000.0,241500.0,1,1.26
2026-04-14,한국금융지주,071050,KS,257500.0,246000.0,1,1.28
2026-04-15,한국금융지주,071050,KS,255000.0,257500.0,0,1.27
2026-04-16,한국금융지주,071050,KS,257000.0,257500.0,0,0.74
2026-04-17,한국금융지주,071050,KS,257000.0,257500.0,0,0.62
2026-04-20,한국금융지주,071050,KS,261000.0,257500.0,1,0.78
2026-04-21,한국금융지주,071050,KS,262000.0,261000.0,1,0.78
2026-04-22,한국금융지주,071050,KS,258000.0,262000.0,0,1.22
2026-04-23,한국금융지주,071050,KS,259000.0,262000.0,0,1.11
2026-04-24,한국금융지주,071050,KS,259000.0,262000.0,0,0.77
2026-04-27,한국금융지주,071050,KS,260500.0,262000.0,0,1.06
2026-04-28,한국금융지주,071050,KS,258500.0,262000.0,0,0.88
2026-04-29,한국금융지주,071050,KS,249000.0,262000.0,0,1.06
2026-04-30,한국금융지주,071050,KS,240000.0,262000.0,0,1.19
2026-05-04,한국금융지주,071050,KS,262000.0,262000.0,1,1.66
2026-03-23,아이티센글로벌,124500,KQ,52100.0,71900.0,0,1.35
2026-03-24,아이티센글로벌,124500,KQ,55600.0,71900.0,0,2.66
2026-03-25,아이티센글로벌,124500,KQ,51200.0,71900.0,0,1.28
2026-03-26,아이티센글로벌,124500,KQ,48000.0,71900.0,0,0.62
2026-03-27,아이티센글로벌,124500,KQ,46900.0,71900.0,0,0.49
2026-03-30,아이티센글로벌,124500,KQ,46200.0,71900.0,0,0.39
2026-03-31,아이티센글로벌,124500,KQ,45650.0,71900.0,0,0.57
2026-04-01,아이티센글로벌,124500,KQ,49650.0,71900.0,0,0.55
2026-04-02,아이티센글로벌,124500,KQ,47750.0,71900.0,0,0.56
2026-04-03,아이티센글로벌,124500,KQ,46550.0,71900.0,0,0.4
2026-04-06,아이티센글로벌,124500,KQ,46600.0,71900.0,0,0.29
2026-04-07,아이티센글로벌,124500,KQ,43750.0,71900.0,0,0.67
2026-04-08,아이티센글로벌,124500,KQ,48550.0,71900.0,0,0.66
2026-04-09,아이티센글로벌,124500,KQ,49750.0,71900.0,0,0.4
2026-04-10,아이티센글로벌,124500,KQ,52000.0,70500.0,0,0.56
2026-04-13,아이티센글로벌,124500,KQ,50900.0,70100.0,0,0.42
2026-04-14,아이티센글로벌,124500,KQ,53100.0,70100.0,0,0.93
2026-04-15,아이티센글로벌,124500,KQ,54000.0,67000.0,0,0.91
2026-04-16,아이티센글로벌,124500,KQ,53500.0,65200.0,0,0.77
2026-04-17,아이티센글로벌,124500,KQ,53200.0,61500.0,0,0.43
2026-04-20,아이티센글로벌,124500,KQ,50500.0,55600.0,0,0.77
2026-04-21,아이티센글로벌,124500,KQ,46700.0,55600.0,0,1.69
2026-04-22,아이티센글로벌,124500,KQ,47600.0,54000.0,0,1.02
2026-04-23,아이티센글로벌,124500,KQ,46850.0,54000.0,0,0.73
2026-04-24,아이티센글로벌,124500,KQ,46250.0,54000.0,0,0.68
2026-04-27,아이티센글로벌,124500,KQ,54000.0,54000.0,1,2.06
2026-04-28,아이티센글로벌,124500,KQ,52000.0,54000.0,0,1.56
2026-04-29,아이티센글로벌,124500,KQ,54800.0,54000.0,1,0.97
2026-04-30,아이티센글로벌,124500,KQ,54100.0,54800.0,0,0.85
2026-05-04,아이티센글로벌,124500,KQ,61900.0,54800.0,1,1.7
2026-03-23,삼천리,004690,KS,150000.0,157800.0,0,1.22
2026-03-24,삼천리,004690,KS,150600.0,157200.0,0,0.85
2026-03-25,삼천리,004690,KS,153000.0,154400.0,0,0.58
2026-03-26,삼천리,004690,KS,149500.0,154400.0,0,0.76
2026-03-27,삼천리,004690,KS,147200.0,154400.0,0,0.75
2026-03-30,삼천리,004690,KS,143000.0,154400.0,0,0.46
2026-03-31,삼천리,004690,KS,139000.0,154400.0,0,0.82
2026-04-01,삼천리,004690,KS,140800.0,154400.0,0,0.65
2026-04-02,삼천리,004690,KS,136900.0,154400.0,0,0.97
2026-04-03,삼천리,004690,KS,137400.0,154400.0,0,0.47
2026-04-06,삼천리,004690,KS,135600.0,154400.0,0,0.36
2026-04-07,삼천리,004690,KS,135300.0,154400.0,0,0.51
2026-04-08,삼천리,004690,KS,137900.0,154400.0,0,1.56
2026-04-09,삼천리,004690,KS,135600.0,154400.0,0,0.66
2026-04-10,삼천리,004690,KS,133000.0,154400.0,0,2.06
2026-04-13,삼천리,004690,KS,130800.0,154400.0,0,0.66
2026-04-14,삼천리,004690,KS,132000.0,154400.0,0,0.73
2026-04-15,삼천리,004690,KS,134100.0,154400.0,0,1.15
2026-04-16,삼천리,004690,KS,137500.0,154400.0,0,0.93
2026-04-17,삼천리,004690,KS,138000.0,154400.0,0,1.07
2026-04-20,삼천리,004690,KS,137500.0,153000.0,0,0.95
2026-04-21,삼천리,004690,KS,137500.0,153000.0,0,0.77
2026-04-22,삼천리,004690,KS,136100.0,153000.0,0,0.71
2026-04-23,삼천리,004690,KS,139700.0,149500.0,0,1.6
2026-04-24,삼천리,004690,KS,144000.0,147200.0,0,1.75
2026-04-27,삼천리,004690,KS,143300.0,144000.0,0,0.89
2026-04-28,삼천리,004690,KS,145200.0,144000.0,1,0.61
2026-04-29,삼천리,004690,KS,147800.0,145200.0,1,0.98
2026-04-30,삼천리,004690,KS,147600.0,147800.0,0,1.16
2026-05-04,삼천리,004690,KS,148500.0,147800.0,1,0.85
2026-03-23,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-24,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-25,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-26,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-27,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-30,서희건설,035890,KQ,1623.0,1623.0,1,
2026-03-31,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-01,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-02,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-03,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-06,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-07,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-08,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-09,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-10,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-13,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-14,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-15,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-16,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-17,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-20,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-21,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-22,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-23,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-24,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-27,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-28,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-29,서희건설,035890,KQ,1623.0,1623.0,1,
2026-04-30,서희건설,035890,KQ,1623.0,1623.0,1,
2026-05-04,서희건설,035890,KQ,3350.0,1623.0,1,20.0
2026-03-23,F&F,383220,KS,60800.0,72800.0,0,0.8
2026-03-24,F&F,383220,KS,61600.0,72800.0,0,0.84
2026-03-25,F&F,383220,KS,62800.0,72300.0,0,0.68
2026-03-26,F&F,383220,KS,62300.0,72300.0,0,0.61
2026-03-27,F&F,383220,KS,65000.0,71700.0,0,0.79
2026-03-30,F&F,383220,KS,63400.0,70700.0,0,0.67
2026-03-31,F&F,383220,KS,61300.0,69100.0,0,0.78
2026-04-01,F&F,383220,KS,63700.0,65300.0,0,0.61
2026-04-02,F&F,383220,KS,60600.0,65300.0,0,0.71
2026-04-03,F&F,383220,KS,61100.0,65300.0,0,0.46
2026-04-06,F&F,383220,KS,60800.0,65300.0,0,0.47
2026-04-07,F&F,383220,KS,61100.0,65300.0,0,0.76
2026-04-08,F&F,383220,KS,63000.0,65300.0,0,1.1
2026-04-09,F&F,383220,KS,64500.0,65300.0,0,0.93
2026-04-10,F&F,383220,KS,67000.0,65000.0,1,0.95
2026-04-13,F&F,383220,KS,63400.0,67000.0,0,0.96
2026-04-14,F&F,383220,KS,65000.0,67000.0,0,1.09
2026-04-15,F&F,383220,KS,65200.0,67000.0,0,0.97
2026-04-16,F&F,383220,KS,66700.0,67000.0,0,1.33
2026-04-17,F&F,383220,KS,66900.0,67000.0,0,1.55
2026-04-20,F&F,383220,KS,67100.0,67000.0,1,0.8
2026-04-21,F&F,383220,KS,67700.0,67100.0,1,0.8
2026-04-22,F&F,383220,KS,67000.0,67700.0,0,0.88
2026-04-23,F&F,383220,KS,67200.0,67700.0,0,0.92
2026-04-24,F&F,383220,KS,66500.0,67700.0,0,1.01
2026-04-27,F&F,383220,KS,66600.0,67700.0,0,0.95
2026-04-28,F&F,383220,KS,67000.0,67700.0,0,0.9
2026-04-29,F&F,383220,KS,67600.0,67700.0,0,1.34
2026-04-30,F&F,383220,KS,66900.0,67700.0,0,0.84
2026-05-04,F&F,383220,KS,76600.0,67700.0,1,4.72
2026-03-23,NICE,034310,KS,14190.0,15430.0,0,0.96
2026-03-24,NICE,034310,KS,14220.0,15430.0,0,0.96
2026-03-25,NICE,034310,KS,14170.0,15280.0,0,0.8
2026-03-26,NICE,034310,KS,13870.0,15280.0,0,0.77
2026-03-27,NICE,034310,KS,14080.0,15200.0,0,1.01
2026-03-30,NICE,034310,KS,13260.0,14990.0,0,0.79
2026-03-31,NICE,034310,KS,13040.0,14580.0,0,0.76
2026-04-01,NICE,034310,KS,13130.0,14580.0,0,0.57
2026-04-02,NICE,034310,KS,13020.0,14580.0,0,0.99
2026-04-03,NICE,034310,KS,13280.0,14580.0,0,0.84
2026-04-06,NICE,034310,KS,13380.0,14580.0,0,1.38
2026-04-07,NICE,034310,KS,13290.0,14580.0,0,0.8
2026-04-08,NICE,034310,KS,13620.0,14580.0,0,1.13
2026-04-09,NICE,034310,KS,13490.0,14580.0,0,0.62
2026-04-10,NICE,034310,KS,13350.0,14580.0,0,0.49
2026-04-13,NICE,034310,KS,13500.0,14580.0,0,0.73
2026-04-14,NICE,034310,KS,13560.0,14580.0,0,0.32
2026-04-15,NICE,034310,KS,13500.0,14580.0,0,1.0
2026-04-16,NICE,034310,KS,13590.0,14560.0,0,0.99
2026-04-17,NICE,034310,KS,13670.0,14560.0,0,0.6
2026-04-20,NICE,034310,KS,13630.0,14220.0,0,0.53
2026-04-21,NICE,034310,KS,13720.0,14220.0,0,1.96
2026-04-22,NICE,034310,KS,13520.0,14170.0,0,0.65
2026-04-23,NICE,034310,KS,13550.0,14080.0,0,0.58
2026-04-24,NICE,034310,KS,13750.0,14080.0,0,0.98
2026-04-27,NICE,034310,KS,13790.0,13750.0,1,0.52
2026-04-28,NICE,034310,KS,13820.0,13790.0,1,0.55
2026-04-29,NICE,034310,KS,14500.0,13820.0,1,2.63
2026-04-30,NICE,034310,KS,14590.0,14500.0,1,2.15
2026-05-04,NICE,034310,KS,14760.0,14590.0,1,2.04
2026-03-23,DN오토모티브,007340,KS,37750.0,39750.0,0,0.67
2026-03-24,DN오토모티브,007340,KS,39250.0,39750.0,0,1.13
2026-03-25,DN오토모티브,007340,KS,39200.0,39750.0,0,0.72
2026-03-26,DN오토모티브,007340,KS,41250.0,39750.0,1,1.02
2026-03-27,DN오토모티브,007340,KS,40750.0,41250.0,0,0.69
2026-03-30,DN오토모티브,007340,KS,37950.0,41250.0,0,0.91
2026-03-31,DN오토모티브,007340,KS,38150.0,41250.0,0,0.85
2026-04-01,DN오토모티브,007340,KS,40700.0,41250.0,0,1.02
2026-04-02,DN오토모티브,007340,KS,37300.0,41250.0,0,1.0
2026-04-03,DN오토모티브,007340,KS,37200.0,41250.0,0,0.76
2026-04-06,DN오토모티브,007340,KS,36500.0,41250.0,0,0.39
2026-04-07,DN오토모티브,007340,KS,34450.0,41250.0,0,0.62
2026-04-08,DN오토모티브,007340,KS,36350.0,41250.0,0,0.43
2026-04-09,DN오토모티브,007340,KS,35750.0,41250.0,0,0.26
2026-04-10,DN오토모티브,007340,KS,35350.0,41250.0,0,0.85
2026-04-13,DN오토모티브,007340,KS,35350.0,41250.0,0,0.8
2026-04-14,DN오토모티브,007340,KS,36200.0,41250.0,0,0.6
2026-04-15,DN오토모티브,007340,KS,35750.0,41250.0,0,0.56
2026-04-16,DN오토모티브,007340,KS,37350.0,41250.0,0,0.99
2026-04-17,DN오토모티브,007340,KS,39400.0,41250.0,0,1.11
2026-04-20,DN오토모티브,007340,KS,41600.0,41250.0,1,1.39
2026-04-21,DN오토모티브,007340,KS,39150.0,41600.0,0,1.94
2026-04-22,DN오토모티브,007340,KS,40950.0,41600.0,0,0.98
2026-04-23,DN오토모티브,007340,KS,39700.0,41600.0,0,0.54
2026-04-24,DN오토모티브,007340,KS,42950.0,41600.0,1,0.93
2026-04-27,DN오토모티브,007340,KS,41300.0,42950.0,0,1.0
2026-04-28,DN오토모티브,007340,KS,41000.0,42950.0,0,0.8
2026-04-29,DN오토모티브,007340,KS,42800.0,42950.0,0,0.76
2026-04-30,DN오토모티브,007340,KS,48050.0,42950.0,1,2.03
2026-05-04,DN오토모티브,007340,KS,51100.0,48050.0,1,1.79
